id,amount_tsh,gps_height,longitude,latitude,region_code,district_code,population,construction_year
52256,0.0,0,33.88169913,-9.6331844,12,3,0,0
38983,0.0,1407,36.66145013,-3.3628267,2,3,930,2000
63211,0.0,1160,33.01716199,-1.83977924,19,1,300,2009
30783,500.0,465,34.64682879,-11.08623379,10,3,90,1992
13689,0.0,1570,34.86290985,-4.24631736,13,1,295,1998
21632,20.0,271,38.40892477,-6.11556356,6,1,80,2008
47120,0.0,0,33.08840753,-9.03997376,12,6,0,0
32508,0.0,287,36.77181665,-8.07189411,5,3,400,2002
45936,500.0,1196,34.22799535,-4.56772363,13,1,325,1997
34638,0.0,278,39.06263168,-10.35617525,80,53,680,1998
66618,500.0,1132,30.290854,-4.67540379,16,2,2100,2008
12601,0.0,0,0.0,-2e-08,19,6,0,0
43898,0.0,1622,34.83462712,-10.9870631,10,3,30,1995
30088,0.0,0,0.0,-2e-08,17,1,0,0
54362,1500.0,2176,34.43907786,-9.18803694,11,3,30,2007
24894,50.0,654,38.18684193,-5.5774462,4,6,800,2007
25344,0.0,74,38.83957764,-7.75992386,60,53,1,1994
4016,0.0,356,39.24276284,-10.69586324,90,33,5016,1985
2473,0.0,0,32.35219148,-2.50985401,19,5,0,0
18355,50.0,24,39.17171565,-6.9027413,7,2,150,2010
4718,500.0,1268,35.07143819,-11.5563898,10,3,450,2007
5542,0.0,0,33.44941168,-3.63797779,17,7,0,0
12555,0.0,1592,35.38533955,-4.57172404,21,2,523,2002
27264,0.0,698,37.56217395,-3.50511141,3,2,430,1993
39445,300.0,859,37.68795769,-3.80880384,3,2,300,1992
44788,0.0,0,36.3226726,-6.0340066,1,3,0,0
28750,0.0,0,33.2877774,-4.11257981,14,1,0,0
35192,0.0,0,0.0,-2e-08,17,1,0,0
16552,0.0,1735,38.29110597,-4.6634079,4,1,1,1985
55944,0.0,1213,34.27162183,-1.67049986,20,2,100,2010
22706,0.0,272,36.6995195,-8.09016498,5,3,60,2009
23861,0.0,1380,36.88185765,-3.31568971,2,7,120,2008
66370,1200.0,752,36.82085748,-10.59980021,10,1,1,1992
11416,0.0,0,0.0,-2e-08,17,1,0,0
71000,0.0,974,37.65702758,-3.91447319,3,2,300,1993
58648,0.0,397,38.43961961,-4.418814299999998,4,1,1,1976
52215,0.0,-12,39.18481563,-7.45283445,6,4,60,2007
4305,0.0,0,32.79610475,-8.99231078,12,6,0,0
48532,250.0,1155,30.25501665,-4.63489403,16,2,450,2000
49957,0.0,1761,38.25853482,-4.6612249000000014,4,1,1,1992
7300,0.0,0,31.78268291,-1.36051534,18,6,0,0
33383,3600.0,792,30.48940922,-6.81520667,15,1,1,1997
66614,0.0,0,35.87001389,-4.45780653,1,1,0,0
10973,1000.0,1394,34.89900678,-9.94694488,11,5,175,1998
2706,0.0,974,35.86644046,-10.54760999,10,5,120,1978
1180,0.0,0,35.83291505,-4.33583118,1,1,0,0
47157,10.0,1412,37.17894573,-3.21379705,3,5,80,1999
12077,0.0,0,32.84641748,-4.12845884,14,1,0,0
22671,0.0,1927,31.58988518,-8.05006939,15,4,0,1984
33658,50.0,15,39.3415448,-6.89472485,7,3,100,2000
26844,0.0,761,30.60379578,-7.44119829,15,3,1,1995
1647,0.0,1391,34.67796454,-2.13749481,20,2,100,1997
42334,300.0,305,36.99632399,-7.59746059,5,1,90,2011
53228,0.0,931,37.02633668,-3.37590291,2,7,500,2012
51729,0.0,0,33.571553200000004,-2.78295836,19,4,0,0
16972,0.0,0,33.11360772,-9.44984474,12,5,0,0
58833,100.0,2053,34.06964941,-9.30512037,11,3,0,2009
38195,0.0,1078,31.03965424,-5.10612228,16,3,6500,2005
13157,0.0,0,0.0,-2e-08,17,1,0,0
33006,7.0,1517,37.22749305,-3.20228969,3,5,183,2008
8530,0.0,1161,33.55523756,-1.93627899,20,3,720,2012
45515,0.0,0,35.78072204,-4.55145371,1,1,0,0
70201,0.0,351,37.73262401,-6.04598084,5,6,200,2011
28873,0.0,0,33.48332264,-3.72100627,17,8,0,0
65456,0.0,0,32.56081642,-3.63937195,17,3,0,0
62396,5.0,938,37.252881,-3.34655017,3,5,75,1999
71199,0.0,1211,33.07588267,-2.00681142,19,1,1,0
36383,0.0,1655,37.11167374,-2.86087059,2,6,200,1998
12752,0.0,1473,37.60650379999999,-3.2401536,3,1,1,2003
26464,50.0,1018,35.44801139,-10.62482296,10,2,0,2009
55904,0.0,0,31.32111944,-2.66210738,18,4,0,0
19688,30.0,787,37.57724141,-3.65934488,3,2,1600,2011
54983,0.0,0,33.05290406,-3.86294405,17,3,0,0
15765,2000.0,1727,34.78421023,-8.97219295,11,4,30,2008
2479,0.0,40,38.98583882,-7.39794673,60,43,360,2001
44134,0.0,1890,35.25810695,-8.55576623,11,2,0,2000
52837,0.0,1769,37.48337652,-3.25296911,3,4,1,1972
15888,0.0,0,36.78842596,-6.21866188,1,3,0,0
5528,250.0,1685,30.04448308,-4.53099715,16,2,250,1992
23844,0.0,876,37.10692318,-3.46388978,3,5,750,2009
70481,0.0,353,38.62425558,-10.93303232,90,63,78,1976
30983,0.0,0,0.0,-2e-08,17,1,0,0
4257,50.0,-20,39.35134171,-6.85530332,7,3,1,2000
66454,500.0,1311,35.061021000000004,-11.53952862,10,3,450,2006
24202,0.0,0,32.95845579,-2.53266515,19,8,0,0
35831,0.0,1259,35.83987894,-4.15315224,21,1,48,2010
21086,2000.0,1098,31.30220873,-6.39279673,15,1,250,1988
4826,0.0,0,36.81309203,-6.16974875,1,3,0,0
691,0.0,1583,35.09555212,-9.19616226,11,4,45,1994
43451,1000.0,2163,34.41356091,-9.20227978,11,4,150,2000
27616,500.0,1670,34.90283126,-8.96381474,11,4,1,1973
20496,100.0,421,37.78901112,-7.06825868,5,2,580,1997
35728,30.0,107,38.43078039,-6.64277392,6,1,50,2010
51196,0.0,500,37.79030591,-6.80009799,5,2,70,2008
52360,0.0,0,31.66024979,-2.56690281,18,8,0,0
55102,0.0,0,33.06217839,-3.92843574,17,3,0,0
50932,6000.0,1525,35.58874303,-7.84286073,11,1,1,1985
51609,0.0,1984,36.44350508,-3.22929693,2,1,1,2000
25462,0.0,1276,36.7589008,-3.40150366,2,2,150,2011
5194,0.0,1283,34.04983622,-1.97648913,20,4,250,1992
55720,500.0,1853,34.74768986,-9.17472319,11,4,200,2009
24334,0.0,1452,34.51401707,-4.81389077,13,2,350,2000
42594,0.0,1526,35.59094408,-4.34965517,21,1,360,1993
68243,30.0,291,38.52996270000001,-5.30752845,4,6,50,2008
24515,20.0,324,38.56031484,-10.19612385,8,3,205,1979
66026,0.0,0,34.8356631,-8.21525049,12,7,0,0
37933,2200.0,1719,35.38245842,-7.96373584,11,1,630,1983
73389,0.0,0,33.15471686,-9.19880832,12,6,0,0
26723,0.0,1039,38.33124385,-4.4427301,4,1,1,2005
31312,1000.0,224,36.68966675,-8.13389284,5,3,300,2009
36818,50.0,1141,33.44978402,-2.1485294,20,4,420,1978
54882,300.0,775,29.79138314,-5.32506897,16,3,125,2006
406,0.0,1825,35.32659188,-4.14811894,21,3,184,1992
43854,0.0,0,0.0,-2e-08,19,2,0,0
34620,0.0,1677,31.85313896,-8.66773145,15,2,400,1986
58815,0.0,0,31.59264276,-3.37874518,17,5,0,0
37802,0.0,1252,33.84843378,-1.95225802,20,4,900,1998
54319,0.0,0,31.92779848,-3.23724058,17,5,0,0
41469,4000.0,540,38.06674936,-4.38285619,3,3,240,1988
63831,0.0,197,39.84700478,-10.64239399,99,1,420,2012
44589,0.0,2046,34.53833367,-9.25376789,11,4,10,2010
70311,0.0,0,32.66885144,-4.10392149,17,3,0,0
55050,200.0,253,36.67973434,-8.1449883,5,3,350,2004
34933,50.0,-17,38.90083913,-6.44640289,6,1,30,2010
41547,0.0,0,31.99983738,-3.64863411,17,5,0,0
4287,0.0,0,32.36870042,-2.56111717,19,5,0,0
33949,0.0,0,37.26462535,-5.65278279,4,7,1,1988
12287,0.0,964,35.42434685,-10.57321237,10,2,250,2009
3886,0.0,0,33.63207282,-3.01226138,17,2,0,0
18167,50.0,1813,31.61481339,-7.9429868,15,4,1100,2009
60675,1000.0,1855,35.10875451,-8.36973986,11,2,0,2000
65437,0.0,0,30.82760784,-2.57260218,18,30,0,0
35998,25.0,702,37.45367784,-3.43399473,3,4,250,2008
36843,250.0,1453,29.93322334,-4.45592029,16,2,420,1990
62526,1000.0,2046,33.94649928,-8.93876646,11,3,0,1974
43474,0.0,0,33.01329029,-4.17037118,14,1,0,0
67326,0.0,0,31.358173200000003,-3.19099495,18,4,0,0
13919,50.0,1425,36.68353402,-3.35672693,2,2,200,2000
12412,0.0,68,38.8984763,-5.16752519,4,3,300,1983
28157,5000.0,104,38.86002995,-6.78371884,6,2,12,2010
19667,200.0,1676,38.2028475,-4.5468616,4,1,1,2002
42518,0.0,1399,34.92887301,-10.94371746,10,3,30,1994
22597,0.0,1804,36.68512325,-3.28769142,2,2,200,1990
66911,0.0,1398,34.35807519,-1.73274171,20,2,1000,1999
56515,0.0,0,33.7707998,-9.57682818,12,3,0,0
26042,0.0,-8,38.98499179,-7.94992389,60,53,1,2009
2175,0.0,0,33.52802233,-3.6117659,17,7,0,0
58404,0.0,83,39.15764795,-7.05253972,60,43,10,2010
47160,0.0,1222,35.6014401,-2.51311187,2,5,150,1973
32971,50.0,140,38.3730971,-6.62862712,6,1,10,2009
66752,2000.0,1669,34.88902295,-8.95090555,11,4,15,2007
57069,0.0,0,30.99445081,-1.76823897,18,1,0,0
26108,2000.0,127,37.85481798,-7.19964735,5,2,250,2008
2749,0.0,-23,39.7192999,-7.93076294,60,60,350,0
30748,0.0,1186,33.75119154,-1.78600559,20,3,350,2011
24403,0.0,0,35.88132043,-5.88470397,1,5,0,0
23945,0.0,396,38.38982763,-4.5066137,4,1,1,2004
1967,0.0,1826,35.04134594,-8.49731166,11,2,0,2000
13479,3000.0,1909,31.6666877,-8.01137116,15,4,0,1982
25931,0.0,1292,30.03086943,-4.77408519,16,2,640,1976
33622,0.0,0,33.23190967,-8.95180265,12,2,0,0
24175,0.0,0,33.42090049,-2.7290222,19,4,0,0
18158,0.0,0,0.0,-2e-08,19,2,0,0
3918,8000.0,910,31.36836921,-7.31828716,15,1,200,2009
70772,30.0,1548,34.75534162,-4.30653563,13,1,219,2006
34315,0.0,1744,35.53950614,-3.83210817,21,3,135,1994
4269,0.0,0,32.51996845,-2.56318954,19,5,0,0
38538,20.0,1672,35.199289,-4.48780137,21,2,853,2007
61643,0.0,1190,32.94048804,-2.07193628,19,1,250,1994
30274,50.0,320,39.525903,-10.68488952,9,4,300,1982
33662,0.0,235,39.78461566,-10.47510728,99,1,400,2012
26986,50.0,16,39.18037102,-6.90690726,7,2,250,2000
45988,50.0,1078,34.18954507,-4.34840789,13,1,223,2004
14440,0.0,475,37.91642972,-9.79791352,80,43,1500,2005
71565,0.0,0,30.49509222,-2.54897102,18,30,0,0
24034,2800.0,1551,35.86448753,-7.74621128,11,7,25,2001
55695,300.0,1321,37.6574048,-3.66875432,3,2,30,2007
36873,0.0,1494,29.77860163,-4.63300386,16,2,203,2008
11296,0.0,1366,34.39230802,-1.78033973,20,2,800,2009
59454,0.0,322,36.41334364,-8.66942691,5,4,1,2003
67795,50.0,992,35.44942958,-10.64237171,10,2,2500,2009
30640,0.0,186,39.02833565,-8.56536527,80,13,389,1985
28978,70.0,175,39.86018741,-10.76009213,99,1,700,1978
46671,0.0,1300,34.28245854,-1.69103857,20,2,580,1974
22180,0.0,1319,30.53819671,-3.79600489,16,1,230,1988
50890,0.0,1364,36.95593548,-3.35478207,2,7,150,2002
35008,50.0,515,39.35497915,-10.9029795,90,33,1000,1997
13771,50.0,12,38.84362871,-6.58066477,6,1,10,2010
20903,30.0,191,38.34830608,-6.64080306,6,1,50,2010
9388,1200.0,1819,35.03516129,-8.45928736,11,2,0,2000
57950,0.0,917,36.86441863,-3.65870423,21,4,200,2003
34771,0.0,1269,37.07514769,-3.18498977,3,7,1,2002
43815,0.0,0,33.75984945,-8.93701329,12,2,0,0
14343,0.0,0,33.66299095,-3.03795915,17,2,0,0
60932,0.0,1399,34.69213011,-2.1469604,20,2,100,2010
40663,1200.0,1415,34.83201062,-8.60012596,11,2,0,0
27192,50.0,357,38.79365815,-7.29040534,60,33,600,2010
59821,0.0,377,38.49096675,-5.00235243,4,2,250,2008
48138,0.0,1714,35.59435434,-8.02097558,11,1,630,1978
64366,200.0,437,37.03372863,-7.06279066,5,1,230,2010
23641,100.0,1795,31.60599719,-7.95776069,15,4,1450,2011
40662,0.0,0,34.36550069,-3.75397747,17,6,0,0
63481,0.0,1200,33.08665436,-2.07658854,19,1,956,1992
8817,0.0,1338,34.07856502,-2.90330682,17,1,1,1997
59069,30.0,86,39.36465786,-10.30003507,80,23,453,2010
26220,0.0,1860,31.62829033,-7.94427391,15,4,2530,1984
23774,0.0,0,33.4829462,-3.54893414,17,7,0,0
30876,500.0,1275,30.39037765,-5.59866685,15,1,150,1982
52754,50.0,-10,39.53197102,-7.06728609,7,3,150,2000
72682,0.0,1719,31.26660292,-7.58937887,15,3,50,1986
11011,0.0,15,39.22813309,-7.32666569,6,4,285,2005
68221,30.0,293,38.54210474,-5.26508137,4,6,200,1978
12202,0.0,0,34.20626568,-2.98084156,17,1,0,0
28674,500.0,1549,34.69263108,-8.99133564,11,4,450,1978
27364,0.0,0,30.67588892,-1.26775524,18,1,0,0
57824,0.0,0,33.28875785,-3.03590513,19,4,0,0
30793,0.0,397,38.38964011,-4.5032708,4,1,1,2004
41006,0.0,1504,36.80197017,-3.3348764,2,7,150,2007
56674,0.0,0,36.02039908,-4.96328638,1,1,0,0
42095,2000.0,1627,34.77692293,-8.94903736,11,4,65,2008
21799,0.0,0,33.04284441,-2.55355111,19,2,0,0
42667,0.0,0,34.08831370000001,-3.41625868,17,2,0,0
25450,0.0,1726,37.55546894,-3.25277997,3,4,1,1970
57120,0.0,1706,34.83235207,-10.99553941,10,3,60,1994
10127,10.0,1632,35.79006893,-3.25215336,24,30,200,2009
45432,0.0,312,36.56449151,-8.04912315,5,3,300,2003
4763,0.0,697,35.47605251,-11.21477013,10,2,0,1989
23479,20.0,446,39.33587914,-10.65527352,90,33,400,1988
30723,0.0,0,0.0,-2e-08,19,6,0,0
42151,0.0,0,34.32269424,-3.15335501,17,6,0,0
11552,0.0,0,32.92116289,-2.59593225,19,3,0,0
73990,0.0,1136,37.63581584,-3.29406296,3,1,1,2003
33238,0.0,1668,34.8785499,-4.89588377,13,2,342,2000
21217,0.0,0,33.6790858,-9.00103555,12,2,0,0
25388,25.0,687,37.44196646,-3.54895557,3,4,120,2008
45838,0.0,519,37.28135697,-7.09513079,5,6,200,1980
580,500.0,1689,34.92256711,-9.01372184,11,4,50,2008
49515,5.0,1510,37.26246178,-3.20312263,3,5,30,2006
1838,500.0,463,37.08619226,-6.78849483,5,1,100,2003
60496,300.0,1359,35.09544862,-9.08458904,11,4,30,2008
14980,0.0,1364,29.89904223,-4.37615793,16,2,250,2004
2826,0.0,0,35.45408504,-5.56787602,1,1,0,0
11232,0.0,0,36.54547649,-6.39267594,1,1,0,0
29619,20000.0,1531,36.68477331,-3.33942484,2,2,300,1995
15067,0.0,0,30.54092626,-2.77868279,18,30,0,0
30555,20.0,103,38.89325289,-5.48155176,4,5,80,1970
19362,0.0,0,32.3882981,-3.43334639,17,3,0,0
6342,0.0,1524,35.43934,-4.3214382,21,1,204,2008
63111,2000.0,272,39.05080258,-10.47682817,90,33,50,1995
21004,500.0,999,29.74690502,-4.74497576,16,3,140,1982
4791,50.0,229,39.70015868,-10.6251758,99,1,250,2010
13501,0.0,1252,37.28742845,-3.24695351,3,4,1,1976
48324,0.0,0,31.64440152,-1.74129569,18,3,0,0
32111,0.0,1479,34.39306778,-4.32077462,13,1,204,1989
65265,0.0,0,0.0,-2e-08,17,1,0,0
50564,0.0,0,32.75675338,-4.99316576,14,6,0,0
38054,0.0,0,32.89828673,-9.15617127,12,6,0,0
21661,0.0,0,31.62543709,-1.41008955,18,2,0,0
21364,0.0,0,34.03221174,-3.22843783,17,2,0,0
29622,0.0,0,34.01427021,-8.85222579,12,7,0,0
9146,200.0,920,36.71236059,-8.72146012,5,4,1,1995
24655,100.0,2279,34.05946206,-9.19625826,11,3,0,2007
1961,0.0,0,33.41081354,-2.74533121,19,4,0,0
51419,0.0,376,38.14800989,-10.82124094,90,63,50,2005
30123,200.0,1546,35.17017343,-9.23908416,11,4,45,1996
5859,0.0,0,32.94112697,-4.1964912000000005,14,1,0,0
38177,0.0,0,31.73079275,-2.4081528,18,8,0,0
46807,5000.0,1419,34.46273536,-4.6113619,13,1,495,1993
52042,0.0,0,33.28233172,-8.70846878,12,1,0,0
58883,500.0,1561,34.60711014,-9.0135206,11,4,54,1978
51040,0.0,1358,33.91800265,-2.00022526,20,4,250,1985
5988,0.0,0,33.58361071,-2.89835868,17,2,0,0
73307,0.0,0,31.63551769,-1.42702911,18,2,0,0
71078,12000.0,463,37.48203437,-11.16452856,10,1,1,1989
34482,0.0,193,38.57420243,-5.86149791,4,6,150,1992
60178,0.0,1323,36.75000832,-3.39115264,2,3,2300,2000
64995,0.0,1579,31.43039756,-8.41312331,15,2,300,2009
60375,500.0,1302,30.55986179,-5.62620854,15,1,70,1985
64714,0.0,1575,35.0236802,-4.53713344,13,2,1,1960
25884,50.0,22,38.27520956,-7.77863969,60,53,1,2008
36481,0.0,0,0.0,-2e-08,17,1,0,0
74202,50.0,1579,34.84930154,-4.54302121,13,2,1,2010
47340,0.0,1815,34.82267895,-8.97797778,11,4,35,1976
56392,3000.0,1120,31.10252675,-6.4275803,15,1,40,1990
33520,10.0,1418,35.67179008,-3.43790154,24,30,2000,1994
45567,20.0,48,38.95325097,-5.47794865,4,5,100,2008
58042,0.0,0,36.52460703,-6.24034287,1,3,0,0
20914,3000.0,1101,31.15739987,-6.42287017,15,1,70,1999
10224,0.0,5,38.74645207,-7.87685618,60,53,1,1974
38668,0.0,0,36.4018385,-6.20511415,1,3,0,0
16156,0.0,0,33.43970658,-8.75229536,12,2,0,0
70973,0.0,184,38.56182365,-11.23441663,90,63,56,1978
71089,0.0,1093,35.72230877,-10.60214642,10,4,0,1990
34950,0.0,254,36.36577112,-8.23254946,5,3,591,2004
18618,0.0,0,0.0,-2e-08,17,1,0,0
33320,0.0,1823,35.76391894,-8.08918663,11,7,1,2009
15741,20.0,334,38.24382245,-6.08504233,6,1,160,2009
51703,30.0,-48,40.12160122,-10.27873524,9,5,79,2007
15990,0.0,0,35.85547291,-5.40155362,1,1,0,0
64919,0.0,-3,39.71136857,-7.97386876,60,60,50,0
65425,0.0,2115,34.67460077,-9.6776099,11,5,56,2010
13098,0.0,48,38.70446884,-6.84080405,6,2,50,2008
26660,0.0,0,32.85217927,-9.06314743,12,6,0,0
51203,200.0,1761,38.22146928,-4.5596991,4,1,1,2002
34452,0.0,0,32.52087025,-3.81047284,17,3,0,0
28308,50.0,0,37.14222954,-6.18370135,5,1,57,1984
66903,0.0,1637,31.09316487,-7.63147683,15,3,1,1989
59186,0.0,0,33.78902515,-9.50676693,12,3,0,0
42659,0.0,1475,34.53007745,-4.74822567,13,2,1,1990
1549,0.0,725,35.47416378,-7.38411148,11,1,1,2002
67563,0.0,1117,37.53324857,-3.31827925,3,4,1,1972
32012,0.0,1249,34.29157805,-1.67766041,20,2,48,2000
63171,0.0,0,35.63842592,-6.17166964,1,5,0,0
28905,300.0,894,36.04222726,-10.60553374,10,5,420,1994
64732,5.0,945,37.15083544,-3.3418424,3,5,100,1999
72973,2400.0,1542,34.87524907,-8.66413763,11,2,0,0
58089,0.0,960,36.70971098,-8.66108191,5,4,92,2004
39286,0.0,0,31.28131019,-5.66833043,14,4,0,0
1914,0.0,1345,34.62471382,-4.56863653,13,1,325,1986
68408,0.0,1578,36.67186158,-3.32586179,2,2,150,2000
44410,0.0,0,33.95716071,-3.1438405,17,2,0,0
17459,0.0,1600,34.75852874,-1.75773763,20,2,9000,2009
24116,0.0,0,33.83817079,-9.24869236,12,4,0,0
59281,0.0,0,33.1722789,-4.21510756,14,1,0,0
49429,0.0,1549,34.66624327,-5.01761591,13,2,1,1991
46036,0.0,0,31.54569767,-1.79581872,18,3,0,0
7554,50.0,28,38.84580319,-6.58426284,6,1,8,2009
19024,600.0,969,29.73185284,-4.80604069,16,3,400,2008
63515,0.0,1275,34.26143597,-1.71430773,20,2,50,2011
45394,0.0,0,34.290929799999994,-8.63842073,12,7,0,0
29716,1000.0,0,38.80463613,-4.86378568,4,8,100,1971
30131,0.0,278,38.83718501,-7.14454423,60,33,1000,1994
40243,0.0,8,38.76189331,-7.99631692,60,53,1,1974
42517,50.0,1353,37.20306757,-4.45859195,21,4,200,2012
63548,1000.0,2098,33.95666638,-8.9663082,11,3,0,1974
73714,500.0,444,37.10309678,-6.88172885,5,1,300,2004
31218,0.0,0,33.50038267,-3.8139836,17,8,0,0
38087,0.0,27,39.56774752,-10.01937921,80,62,100,1999
43912,0.0,1127,31.21185462,-8.48320557,15,2,300,1972
52784,0.0,1478,37.20698161,-3.20758174,3,5,50,1995
32618,500.0,1471,35.06721382,-8.86251958,11,4,40,2009
47110,0.0,0,35.65232231,-6.1753467,1,5,0,0
73543,0.0,436,34.60709816,-10.55015427,10,3,160,1994
43401,0.0,2162,34.5163371,-9.29882046,11,4,25,1998
48918,0.0,0,33.28553493,-8.96772494,12,2,0,0
68125,0.0,0,33.9261932,-9.62706892,12,3,0,0
3012,0.0,1485,34.68498816,-4.78752236,13,4,140,2003
45368,100.0,1375,36.5832966,-3.37831264,2,2,200,2012
30211,700.0,1305,30.58916903,-3.67882977,16,1,500,1993
1031,200.0,1482,29.97850231,-4.47914821,16,2,750,1988
10976,0.0,844,35.11376403,-5.87831098,13,3,450,1975
58487,250.0,1222,30.17753427,-4.58934555,16,2,520,1994
68822,200.0,1192,33.71422652,-1.74544111,20,3,350,2000
22670,10.0,1071,37.17803087,-3.28485812,3,5,40,1999
2810,0.0,0,33.4545752,-3.03721765,19,4,0,0
15386,0.0,0,35.89355529,-6.38388296,1,4,0,0
59419,0.0,0,32.771484,-5.9367214000000015,14,5,0,0
43065,50.0,1406,34.01968429,-1.90311008,20,4,250,1972
8133,0.0,0,36.72246079,-6.44347984,1,0,0,0
67669,5000.0,1615,34.50730284,-9.09900934,11,4,50,2009
44764,0.0,0,31.532591600000003,-1.56090312,18,2,0,0
58330,0.0,455,34.81529479,-11.31497124,10,3,86,1968
21359,500.0,914,37.59665843,-3.73925898,3,2,50,2011
1622,0.0,316,39.50253304,-10.84894551,9,4,1,1982
53275,2000.0,527,36.98794901,-11.46822133,10,1,1,1999
34982,0.0,0,33.84236048,-9.22771992,12,4,0,0
48888,0.0,1257,37.41323391,-3.31398801,3,4,70,1974
27377,0.0,1170,34.64264394,-4.05415922,13,1,245,2009
68203,0.0,0,33.29577917,-4.60375436,14,1,0,0
54564,0.0,755,30.62543075,-7.36864448,15,3,750,1977
26817,50.0,306,39.57026728,-10.7431289,9,4,260,1982
70118,0.0,0,36.62528358,-6.35824172,1,3,0,0
61725,0.0,480,38.08657455,-4.4331914,3,3,210,2010
11810,0.0,1410,34.35834589,-1.8372233,20,2,2000,1998
8416,0.0,0,34.30538409,-2.96259409,17,1,0,0
44810,300.0,679,36.70942908,-6.64299271,5,1,230,1997
34920,2000.0,998,35.45381216,-10.60866304,10,2,0,2005
46490,0.0,2402,34.28095361,-9.31881001,11,3,0,2010
13352,0.0,1383,30.66904198,-3.45722267,16,1,350,2007
72644,0.0,1307,38.40845375,-4.6283719,4,1,1,1974
42109,0.0,0,33.84065385,-9.63117224,12,3,0,0
37011,200.0,1668,34.9758616,-8.54536334,11,2,0,0
9624,0.0,0,33.66909239,-9.47321192,12,5,0,0
33140,30.0,-16,38.89936229,-6.44547971,6,1,100,2007
72227,0.0,1286,30.53280737,-3.79185842,16,1,160,1988
72861,0.0,98,37.98600989,-7.21550316,5,2,200,2007
46740,0.0,0,32.2704296,-2.56799172,19,5,0,0
18708,0.0,1705,31.07642252,-7.76461971,15,3,1,2006
61592,0.0,0,33.68349301,-3.01284157,17,2,0,0
48301,0.0,1267,33.00176471,-2.04022293,19,1,250,1982
3943,0.0,0,33.59895002,-3.22208478,17,2,0,0
42041,0.0,0,31.89860693,-5.0893633000000005,14,4,0,0
65719,0.0,1069,35.73876575,-10.59227628,10,4,0,1990
63671,300.0,1395,37.21340956,-3.21443937,3,5,110,1995
52631,30.0,316,38.99220255,-10.3297444,80,53,630,1998
17200,500.0,779,36.16968514,-10.36827176,10,5,360,2007
71280,0.0,0,33.40404878,-2.93456609,19,4,0,0
53992,10.0,1472,35.71429471,-3.3147729,24,30,150,1994
25290,250.0,1062,29.87373242,-4.62028843,16,2,640,2006
47070,0.0,0,34.19519612,-3.17076201,17,6,0,0
49683,0.0,1359,33.99458506,-1.8085049,20,3,320,1965
36769,100.0,45,39.34944788,-6.90734259,7,3,30,2000
62936,0.0,0,33.65033255,-9.20484243,12,4,0,0
55561,0.0,0,33.0502925,-4.62015357,14,1,0,0
66290,0.0,213,38.63517242,-5.26805561,4,3,400,1983
18112,0.0,0,31.66100175,-1.2232754,18,7,0,0
54900,0.0,0,36.9238429,-5.97688759,1,3,0,0
72129,0.0,811,31.82333114,-7.85786693,15,2,170,1983
740,0.0,2131,35.45760102,-4.01487748,21,3,1,1993
25861,0.0,1811,38.26116547,-4.5908879,4,1,1,2010
56033,0.0,1694,34.94210713,-9.4152707,11,4,150,1987
19962,0.0,1327,36.86382865,-3.3303189,2,7,96,2002
35177,0.0,0,34.026877500000005,-3.5463395,17,2,0,0
37163,0.0,0,31.9715714,-3.64673505,17,5,0,0
37094,0.0,0,33.66616355,-9.00052312,12,2,0,0
2386,0.0,0,0.0,-2e-08,17,1,0,0
9280,0.0,0,33.35142744,-3.15975188,19,4,0,0
174,0.0,274,36.89916569,-7.79663177,5,3,510,1973
17304,0.0,-28,39.80866026,-7.85541191,60,63,70,0
16318,0.0,0,36.33218363,-6.13435204,1,3,0,0
37844,0.0,632,36.92034563,-7.44074934,5,1,200,1985
31020,0.0,0,31.20514569,-1.41704052,18,1,0,0
34393,0.0,1164,34.21679422,-4.53560635,13,1,325,2008
44458,500.0,994,29.72796853,-4.75498884,16,3,125,2007
8254,0.0,0,0.0,-2e-08,19,6,0,0
17349,1000.0,2126,34.78316109,-9.49440449,11,4,25,1996
35109,20.0,783,37.37781062,-3.35667854,3,6,15,2008
52016,0.0,0,33.27573322,-8.85911285,12,2,0,0
46785,0.0,0,31.803915600000003,-1.20704926,18,2,0,0
28228,1000.0,550,36.66269664,-11.47408561,10,5,500,0
17228,0.0,1246,35.89072093,-4.21505592,21,1,360,2000
22541,0.0,0,33.93415599,-9.42439756,12,3,0,0
60906,0.0,0,33.43878116,-2.96703029,19,4,0,0
33613,0.0,0,35.55483445,-5.59244997,1,1,0,0
30397,50.0,944,37.83376692,-4.16321176,3,3,23,2009
53314,0.0,1617,34.89321447,-4.95298414,13,2,1,1990
41597,0.0,1617,34.68085539,-1.85133836,20,2,200,1995
15833,2000.0,1535,35.92693701,-7.708755900000001,11,7,100,1985
65729,0.0,974,37.00367065,-3.35541575,2,7,389,1963
13484,1000.0,1881,35.10313051,-8.37181934,11,2,0,0
41772,10.0,1601,35.47342358,-4.60428705,21,2,321,2003
28898,0.0,1251,35.01496106,-5.0173722000000005,13,2,230,2000
1053,0.0,0,33.56723638,-3.02829045,17,2,0,0
14817,0.0,1567,36.49567468,-5.22296611,21,5,1,2003
2518,0.0,169,38.99576213,-8.47239188,80,13,356,2010
6679,0.0,1671,34.93985106,-9.415365,11,4,35,1987
22535,0.0,16,38.85267677,-6.57855781,6,1,28,2007
