,date,time,customer_no,location
15707,2020-04-11,09:49:00,377,checkout
15708,2020-04-11,09:49:00,394,fruit
15709,2020-04-11,09:49:00,410,fruit
15710,2020-04-11,09:50:00,304,dairy
15711,2020-04-11,09:50:00,375,fruit
15712,2020-04-11,09:50:00,383,fruit
15713,2020-04-11,09:50:00,393,checkout
15714,2020-04-11,09:50:00,396,fruit
15715,2020-04-11,09:50:00,398,drinks
15716,2020-04-11,09:50:00,398,checkout
15717,2020-04-11,09:50:00,400,fruit
15718,2020-04-11,09:50:00,405,fruit
15719,2020-04-11,09:50:00,406,fruit
15720,2020-04-11,09:50:00,409,fruit
15721,2020-04-11,09:50:00,413,dairy
15722,2020-04-11,09:50:00,417,fruit
15723,2020-04-11,09:51:00,335,checkout
15724,2020-04-11,09:51:00,350,checkout
15725,2020-04-11,09:51:00,358,fruit
15726,2020-04-11,09:51:00,370,dairy
15727,2020-04-11,09:51:00,375,spices
15728,2020-04-11,09:51:00,399,fruit
15729,2020-04-11,09:51:00,399,checkout
15730,2020-04-11,09:51:00,405,dairy
15731,2020-04-11,09:51:00,413,checkout
15732,2020-04-11,09:51:00,417,dairy
15733,2020-04-11,09:52:00,358,dairy
15734,2020-04-11,09:52:00,358,checkout
15735,2020-04-11,09:52:00,370,checkout
15736,2020-04-11,09:52:00,375,dairy
15737,2020-04-11,09:52:00,383,checkout
15738,2020-04-11,09:52:00,406,dairy
15739,2020-04-11,09:52:00,409,checkout
15740,2020-04-11,09:52:00,417,drinks
15741,2020-04-11,09:52:00,417,checkout
15742,2020-04-11,09:53:00,304,drinks
15743,2020-04-11,09:53:00,375,fruit
15744,2020-04-11,09:53:00,394,dairy
15745,2020-04-11,09:53:00,406,spices
15746,2020-04-11,09:53:00,407,dairy
15747,2020-04-11,09:53:00,407,checkout
15748,2020-04-11,09:53:00,420,fruit
15749,2020-04-11,09:54:00,354,dairy
15750,2020-04-11,09:54:00,375,dairy
15751,2020-04-11,09:54:00,396,dairy
15752,2020-04-11,09:54:00,400,checkout
15753,2020-04-11,09:54:00,405,drinks
15754,2020-04-11,09:54:00,406,drinks
15755,2020-04-11,09:54:00,406,checkout
15756,2020-04-11,09:54:00,410,spices
15757,2020-04-11,09:54:00,411,dairy
15758,2020-04-11,09:54:00,418,fruit
15759,2020-04-11,09:54:00,422,drinks
15760,2020-04-11,09:55:00,394,checkout
15761,2020-04-11,09:55:00,396,drinks
15762,2020-04-11,09:55:00,411,fruit
15763,2020-04-11,09:55:00,422,spices
15764,2020-04-11,09:55:00,432,spices
15765,2020-04-11,09:56:00,375,checkout
15766,2020-04-11,09:56:00,396,checkout
15767,2020-04-11,09:56:00,410,checkout
15768,2020-04-11,09:56:00,432,fruit
15769,2020-04-11,09:56:00,437,dairy
15770,2020-04-11,09:57:00,304,checkout
15771,2020-04-11,09:57:00,405,checkout
15772,2020-04-11,09:57:00,411,checkout
15773,2020-04-11,09:57:00,420,checkout
15774,2020-04-11,09:57:00,426,dairy
15775,2020-04-11,09:57:00,433,spices
15776,2020-04-11,09:57:00,437,spices
15777,2020-04-11,09:58:00,426,spices
15778,2020-04-11,09:58:00,436,fruit
15779,2020-04-11,09:59:00,408,fruit
15780,2020-04-11,09:59:00,418,dairy
15781,2020-04-11,09:59:00,422,checkout
15782,2020-04-11,09:59:00,426,fruit
15783,2020-04-11,09:59:00,428,drinks
15784,2020-04-11,09:59:00,428,checkout
15785,2020-04-11,09:59:00,432,drinks
15786,2020-04-11,09:59:00,441,dairy
15787,2020-04-11,09:59:00,445,spices
15788,2020-04-11,10:00:00,408,dairy
15789,2020-04-11,10:00:00,423,drinks
15790,2020-04-11,10:00:00,432,spices
15791,2020-04-11,10:00:00,436,drinks
15792,2020-04-11,10:00:00,437,dairy
15793,2020-04-11,10:00:00,441,fruit
15794,2020-04-11,10:01:00,408,checkout
15795,2020-04-11,10:01:00,414,fruit
15796,2020-04-11,10:01:00,429,spices
15797,2020-04-11,10:01:00,432,fruit
15798,2020-04-11,10:01:00,435,fruit
15799,2020-04-11,10:01:00,436,spices
15800,2020-04-11,10:01:00,441,dairy
15801,2020-04-11,10:01:00,445,drinks
15802,2020-04-11,10:02:00,401,fruit
15803,2020-04-11,10:02:00,426,checkout
15804,2020-04-11,10:02:00,433,dairy
15805,2020-04-11,10:02:00,436,dairy
15806,2020-04-11,10:02:00,439,fruit
15807,2020-04-11,10:02:00,441,fruit
15808,2020-04-11,10:03:00,397,dairy
15809,2020-04-11,10:03:00,402,dairy
15810,2020-04-11,10:03:00,414,checkout
15811,2020-04-11,10:03:00,425,dairy
15812,2020-04-11,10:03:00,425,checkout
15813,2020-04-11,10:03:00,429,dairy
15814,2020-04-11,10:03:00,435,drinks
15815,2020-04-11,10:04:00,401,dairy
15816,2020-04-11,10:04:00,402,drinks
15817,2020-04-11,10:04:00,418,fruit
15818,2020-04-11,10:04:00,427,spices
15819,2020-04-11,10:04:00,432,drinks
15820,2020-04-11,10:04:00,437,drinks
15821,2020-04-11,10:04:00,439,checkout
15822,2020-04-11,10:04:00,441,spices
15823,2020-04-11,10:04:00,445,checkout
15824,2020-04-11,10:05:00,429,checkout
15825,2020-04-11,10:05:00,432,spices
15826,2020-04-11,10:05:00,433,checkout
15827,2020-04-11,10:06:00,402,checkout
15828,2020-04-11,10:06:00,421,fruit
15829,2020-04-11,10:06:00,430,drinks
15830,2020-04-11,10:06:00,435,checkout
15831,2020-04-11,10:06:00,436,checkout
15832,2020-04-11,10:06:00,441,fruit
15833,2020-04-11,10:06:00,444,fruit
15834,2020-04-11,10:06:00,449,spices
15835,2020-04-11,10:06:00,451,dairy
15836,2020-04-11,10:07:00,363,dairy
15837,2020-04-11,10:07:00,401,drinks
15838,2020-04-11,10:07:00,415,dairy
15839,2020-04-11,10:07:00,424,dairy
15840,2020-04-11,10:07:00,432,dairy
15841,2020-04-11,10:07:00,451,drinks
15842,2020-04-11,10:07:00,451,checkout
15843,2020-04-11,10:08:00,401,spices
15844,2020-04-11,10:08:00,419,fruit
15845,2020-04-11,10:08:00,423,fruit
15846,2020-04-11,10:08:00,424,spices
15847,2020-04-11,10:08:00,437,checkout
15848,2020-04-11,10:08:00,444,checkout
15849,2020-04-11,10:08:00,447,drinks
15850,2020-04-11,10:08:00,458,dairy
15851,2020-04-11,10:09:00,363,spices
15852,2020-04-11,10:09:00,415,fruit
15853,2020-04-11,10:09:00,419,dairy
15854,2020-04-11,10:09:00,421,checkout
15855,2020-04-11,10:09:00,423,checkout
15856,2020-04-11,10:09:00,430,checkout
15857,2020-04-11,10:09:00,432,spices
15858,2020-04-11,10:09:00,441,dairy
15859,2020-04-11,10:09:00,450,dairy
15860,2020-04-11,10:09:00,467,drinks
15861,2020-04-11,10:10:00,418,drinks
15862,2020-04-11,10:10:00,419,checkout
15863,2020-04-11,10:10:00,424,checkout
15864,2020-04-11,10:10:00,438,fruit
15865,2020-04-11,10:10:00,438,checkout
15866,2020-04-11,10:10:00,449,drinks
15867,2020-04-11,10:10:00,464,drinks
15868,2020-04-11,10:10:00,466,spices
15869,2020-04-11,10:10:00,467,checkout
15870,2020-04-11,10:11:00,363,checkout
15871,2020-04-11,10:11:00,397,fruit
15872,2020-04-11,10:11:00,401,dairy
15873,2020-04-11,10:11:00,427,dairy
15874,2020-04-11,10:11:00,442,dairy
15875,2020-04-11,10:11:00,447,checkout
15876,2020-04-11,10:11:00,449,spices
15877,2020-04-11,10:11:00,450,drinks
15878,2020-04-11,10:11:00,456,dairy
15879,2020-04-11,10:11:00,458,checkout
15880,2020-04-11,10:12:00,354,fruit
15881,2020-04-11,10:12:00,397,spices
15882,2020-04-11,10:12:00,401,checkout
15883,2020-04-11,10:12:00,432,drinks
15884,2020-04-11,10:12:00,441,checkout
15885,2020-04-11,10:12:00,449,dairy
15886,2020-04-11,10:12:00,456,spices
15887,2020-04-11,10:12:00,462,fruit
15888,2020-04-11,10:12:00,464,checkout
15889,2020-04-11,10:12:00,466,drinks
15890,2020-04-11,10:13:00,354,drinks
15891,2020-04-11,10:13:00,397,fruit
15892,2020-04-11,10:13:00,418,checkout
15893,2020-04-11,10:13:00,427,checkout
15894,2020-04-11,10:13:00,432,spices
15895,2020-04-11,10:13:00,440,fruit
15896,2020-04-11,10:13:00,442,drinks
15897,2020-04-11,10:13:00,446,drinks
15898,2020-04-11,10:13:00,446,checkout
15899,2020-04-11,10:14:00,431,dairy
15900,2020-04-11,10:14:00,432,fruit
15901,2020-04-11,10:14:00,440,drinks
15902,2020-04-11,10:14:00,449,checkout
15903,2020-04-11,10:14:00,450,checkout
15904,2020-04-11,10:14:00,456,dairy
15905,2020-04-11,10:14:00,460,dairy
15906,2020-04-11,10:14:00,463,fruit
15907,2020-04-11,10:14:00,463,checkout
15908,2020-04-11,10:15:00,415,drinks
15909,2020-04-11,10:15:00,442,checkout
15910,2020-04-11,10:15:00,460,spices
15911,2020-04-11,10:15:00,462,checkout
15912,2020-04-11,10:16:00,354,checkout
15913,2020-04-11,10:16:00,415,checkout
15914,2020-04-11,10:16:00,416,dairy
15915,2020-04-11,10:16:00,432,dairy
15916,2020-04-11,10:16:00,456,fruit
15917,2020-04-11,10:16:00,466,checkout
15918,2020-04-11,10:16:00,479,spices
15919,2020-04-11,10:16:00,480,dairy
15920,2020-04-11,10:17:00,416,spices
15921,2020-04-11,10:17:00,440,checkout
15922,2020-04-11,10:17:00,448,fruit
15923,2020-04-11,10:17:00,453,fruit
15924,2020-04-11,10:17:00,453,checkout
15925,2020-04-11,10:17:00,470,fruit
15926,2020-04-11,10:17:00,480,drinks
15927,2020-04-11,10:18:00,397,drinks
15928,2020-04-11,10:18:00,397,checkout
15929,2020-04-11,10:18:00,432,checkout
15930,2020-04-11,10:18:00,470,dairy
15931,2020-04-11,10:18:00,477,spices
15932,2020-04-11,10:18:00,480,checkout
15933,2020-04-11,10:18:00,481,dairy
15934,2020-04-11,10:19:00,416,checkout
15935,2020-04-11,10:19:00,448,checkout
15936,2020-04-11,10:20:00,431,fruit
15937,2020-04-11,10:20:00,456,drinks
15938,2020-04-11,10:20:00,460,dairy
15939,2020-04-11,10:20:00,476,spices
15940,2020-04-11,10:20:00,477,drinks
15941,2020-04-11,10:20:00,489,fruit
15942,2020-04-11,10:21:00,431,checkout
15943,2020-04-11,10:21:00,476,drinks
15944,2020-04-11,10:21:00,477,dairy
15945,2020-04-11,10:21:00,489,drinks
15946,2020-04-11,10:22:00,468,fruit
15947,2020-04-11,10:22:00,470,drinks
15948,2020-04-11,10:22:00,477,spices
15949,2020-04-11,10:22:00,477,checkout
15950,2020-04-11,10:22:00,481,checkout
15951,2020-04-11,10:22:00,489,checkout
15952,2020-04-11,10:23:00,403,spices
15953,2020-04-11,10:23:00,456,checkout
15954,2020-04-11,10:23:00,476,checkout
15955,2020-04-11,10:23:00,488,fruit
15956,2020-04-11,10:24:00,403,dairy
15957,2020-04-11,10:24:00,465,fruit
15958,2020-04-11,10:24:00,468,checkout
15959,2020-04-11,10:24:00,479,dairy
15960,2020-04-11,10:24:00,484,drinks
15961,2020-04-11,10:24:00,488,checkout
15962,2020-04-11,10:25:00,457,dairy
15963,2020-04-11,10:25:00,460,fruit
15964,2020-04-11,10:25:00,460,checkout
15965,2020-04-11,10:25:00,470,checkout
15966,2020-04-11,10:25:00,479,spices
15967,2020-04-11,10:26:00,403,spices
15968,2020-04-11,10:26:00,457,checkout
15969,2020-04-11,10:26:00,479,dairy
15970,2020-04-11,10:26:00,493,drinks
15971,2020-04-11,10:27:00,465,checkout
15972,2020-04-11,10:27:00,478,drinks
15973,2020-04-11,10:27:00,485,spices
15974,2020-04-11,10:27:00,490,spices
15975,2020-04-11,10:27:00,500,spices
15976,2020-04-11,10:28:00,434,spices
15977,2020-04-11,10:28:00,471,fruit
15978,2020-04-11,10:28:00,484,checkout
15979,2020-04-11,10:28:00,493,spices
15980,2020-04-11,10:29:00,479,drinks
15981,2020-04-11,10:29:00,500,fruit
15982,2020-04-11,10:29:00,501,dairy
15983,2020-04-11,10:30:00,434,drinks
15984,2020-04-11,10:30:00,459,fruit
15985,2020-04-11,10:30:00,471,checkout
15986,2020-04-11,10:30:00,478,checkout
15987,2020-04-11,10:30:00,479,spices
15988,2020-04-11,10:30:00,482,dairy
15989,2020-04-11,10:30:00,482,checkout
15990,2020-04-11,10:30:00,487,fruit
15991,2020-04-11,10:30:00,490,checkout
15992,2020-04-11,10:30:00,493,fruit
15993,2020-04-11,10:30:00,501,drinks
15994,2020-04-11,10:31:00,472,fruit
15995,2020-04-11,10:31:00,474,fruit
15996,2020-04-11,10:31:00,479,dairy
15997,2020-04-11,10:31:00,501,fruit
15998,2020-04-11,10:31:00,504,fruit
15999,2020-04-11,10:31:00,507,fruit
16000,2020-04-11,10:31:00,510,drinks
16001,2020-04-11,10:32:00,434,checkout
16002,2020-04-11,10:32:00,455,fruit
16003,2020-04-11,10:32:00,474,checkout
16004,2020-04-11,10:32:00,479,fruit
16005,2020-04-11,10:32:00,486,dairy
16006,2020-04-11,10:32:00,498,drinks
16007,2020-04-11,10:32:00,500,checkout
16008,2020-04-11,10:32:00,504,drinks
16009,2020-04-11,10:32:00,516,dairy
16010,2020-04-11,10:33:00,455,checkout
16011,2020-04-11,10:33:00,459,checkout
16012,2020-04-11,10:33:00,486,fruit
16013,2020-04-11,10:33:00,491,drinks
16014,2020-04-11,10:33:00,493,checkout
16015,2020-04-11,10:33:00,516,fruit
16016,2020-04-11,10:34:00,454,drinks
16017,2020-04-11,10:34:00,472,spices
16018,2020-04-11,10:34:00,485,dairy
16019,2020-04-11,10:34:00,486,checkout
16020,2020-04-11,10:34:00,498,checkout
16021,2020-04-11,10:34:00,501,checkout
16022,2020-04-11,10:34:00,503,fruit
16023,2020-04-11,10:34:00,504,spices
16024,2020-04-11,10:34:00,510,fruit
16025,2020-04-11,10:35:00,475,fruit
16026,2020-04-11,10:35:00,479,dairy
16027,2020-04-11,10:35:00,485,spices
16028,2020-04-11,10:35:00,499,fruit
16029,2020-04-11,10:35:00,505,spices
16030,2020-04-11,10:35:00,507,drinks
16031,2020-04-11,10:35:00,510,checkout
16032,2020-04-11,10:35:00,516,drinks
16033,2020-04-11,10:36:00,475,dairy
16034,2020-04-11,10:36:00,496,spices
16035,2020-04-11,10:36:00,502,fruit
16036,2020-04-11,10:36:00,503,dairy
16037,2020-04-11,10:36:00,504,dairy
16038,2020-04-11,10:36:00,505,drinks
16039,2020-04-11,10:36:00,515,spices
16040,2020-04-11,10:37:00,403,drinks
16041,2020-04-11,10:37:00,472,drinks
16042,2020-04-11,10:37:00,472,checkout
16043,2020-04-11,10:37:00,475,drinks
16044,2020-04-11,10:37:00,479,drinks
16045,2020-04-11,10:37:00,496,dairy
16046,2020-04-11,10:37:00,505,fruit
16047,2020-04-11,10:37:00,511,fruit
16048,2020-04-11,10:37:00,511,checkout
16049,2020-04-11,10:37:00,516,checkout
16050,2020-04-11,10:37:00,524,dairy
16051,2020-04-11,10:38:00,454,checkout
16052,2020-04-11,10:38:00,473,spices
16053,2020-04-11,10:38:00,475,checkout
16054,2020-04-11,10:38:00,494,fruit
16055,2020-04-11,10:38:00,496,checkout
16056,2020-04-11,10:38:00,503,fruit
16057,2020-04-11,10:38:00,507,checkout
16058,2020-04-11,10:39:00,461,fruit
16059,2020-04-11,10:39:00,469,fruit
16060,2020-04-11,10:39:00,487,dairy
16061,2020-04-11,10:39:00,495,fruit
16062,2020-04-11,10:39:00,499,checkout
16063,2020-04-11,10:39:00,502,dairy
16064,2020-04-11,10:39:00,503,spices
16065,2020-04-11,10:39:00,504,checkout
16066,2020-04-11,10:39:00,513,fruit
16067,2020-04-11,10:39:00,520,fruit
16068,2020-04-11,10:39:00,524,fruit
16069,2020-04-11,10:40:00,403,checkout
16070,2020-04-11,10:40:00,473,fruit
16071,2020-04-11,10:40:00,495,dairy
16072,2020-04-11,10:40:00,502,checkout
16073,2020-04-11,10:40:00,503,drinks
16074,2020-04-11,10:40:00,503,checkout
16075,2020-04-11,10:40:00,505,checkout
16076,2020-04-11,10:40:00,506,drinks
16077,2020-04-11,10:40:00,509,fruit
16078,2020-04-11,10:40:00,512,fruit
16079,2020-04-11,10:40:00,513,checkout
16080,2020-04-11,10:40:00,515,dairy
16081,2020-04-11,10:41:00,461,spices
16082,2020-04-11,10:41:00,469,checkout
16083,2020-04-11,10:41:00,479,checkout
16084,2020-04-11,10:41:00,487,checkout
16085,2020-04-11,10:41:00,495,spices
16086,2020-04-11,10:41:00,524,checkout
16087,2020-04-11,10:42:00,452,fruit
16088,2020-04-11,10:42:00,461,drinks
16089,2020-04-11,10:42:00,461,checkout
16090,2020-04-11,10:42:00,491,fruit
16091,2020-04-11,10:42:00,492,dairy
16092,2020-04-11,10:42:00,523,fruit
16093,2020-04-11,10:42:00,530,fruit
16094,2020-04-11,10:43:00,473,dairy
16095,2020-04-11,10:43:00,492,drinks
16096,2020-04-11,10:43:00,497,dairy
16097,2020-04-11,10:43:00,508,spices
16098,2020-04-11,10:43:00,509,dairy
16099,2020-04-11,10:43:00,509,checkout
16100,2020-04-11,10:43:00,514,dairy
16101,2020-04-11,10:44:00,473,drinks
16102,2020-04-11,10:44:00,473,checkout
16103,2020-04-11,10:44:00,485,dairy
16104,2020-04-11,10:44:00,492,spices
16105,2020-04-11,10:44:00,508,fruit
16106,2020-04-11,10:44:00,515,fruit
16107,2020-04-11,10:44:00,520,dairy
16108,2020-04-11,10:44:00,527,dairy
16109,2020-04-11,10:44:00,530,spices
16110,2020-04-11,10:45:00,491,checkout
16111,2020-04-11,10:45:00,506,spices
16112,2020-04-11,10:45:00,525,drinks
16113,2020-04-11,10:45:00,541,fruit
16114,2020-04-11,10:46:00,443,fruit
16115,2020-04-11,10:46:00,452,checkout
16116,2020-04-11,10:46:00,483,fruit
16117,2020-04-11,10:46:00,485,spices
16118,2020-04-11,10:46:00,494,dairy
16119,2020-04-11,10:46:00,512,spices
16120,2020-04-11,10:46:00,514,checkout
16121,2020-04-11,10:46:00,515,checkout
16122,2020-04-11,10:46:00,517,dairy
16123,2020-04-11,10:46:00,523,checkout
16124,2020-04-11,10:46:00,526,fruit
16125,2020-04-11,10:46:00,530,checkout
16126,2020-04-11,10:47:00,483,drinks
16127,2020-04-11,10:47:00,497,checkout
16128,2020-04-11,10:47:00,508,checkout
16129,2020-04-11,10:48:00,443,checkout
16130,2020-04-11,10:48:00,483,checkout
16131,2020-04-11,10:48:00,485,fruit
16132,2020-04-11,10:48:00,492,checkout
16133,2020-04-11,10:48:00,506,dairy
16134,2020-04-11,10:48:00,520,checkout
16135,2020-04-11,10:48:00,525,checkout
16136,2020-04-11,10:48:00,526,spices
16137,2020-04-11,10:48:00,538,dairy
16138,2020-04-11,10:48:00,541,drinks
16139,2020-04-11,10:49:00,526,drinks
16140,2020-04-11,10:49:00,527,spices
16141,2020-04-11,10:49:00,538,fruit
16142,2020-04-11,10:50:00,512,checkout
16143,2020-04-11,10:50:00,517,spices
16144,2020-04-11,10:50:00,526,spices
16145,2020-04-11,10:50:00,541,spices
16146,2020-04-11,10:51:00,485,dairy
16147,2020-04-11,10:51:00,495,dairy
16148,2020-04-11,10:51:00,531,fruit
16149,2020-04-11,10:51:00,533,spices
16150,2020-04-11,10:51:00,537,dairy
16151,2020-04-11,10:51:00,548,spices
16152,2020-04-11,10:52:00,528,drinks
16153,2020-04-11,10:52:00,533,dairy
16154,2020-04-11,10:52:00,538,checkout
16155,2020-04-11,10:52:00,548,checkout
16156,2020-04-11,10:53:00,485,drinks
16157,2020-04-11,10:53:00,495,drinks
16158,2020-04-11,10:53:00,517,checkout
16159,2020-04-11,10:53:00,526,drinks
16160,2020-04-11,10:53:00,553,dairy
16161,2020-04-11,10:54:00,494,fruit
16162,2020-04-11,10:54:00,506,drinks
16163,2020-04-11,10:54:00,527,fruit
16164,2020-04-11,10:54:00,529,spices
16165,2020-04-11,10:54:00,540,fruit
16166,2020-04-11,10:54:00,544,fruit
16167,2020-04-11,10:54:00,544,checkout
16168,2020-04-11,10:54:00,549,dairy
16169,2020-04-11,10:55:00,485,spices
16170,2020-04-11,10:55:00,494,drinks
16171,2020-04-11,10:55:00,506,spices
16172,2020-04-11,10:55:00,521,dairy
16173,2020-04-11,10:55:00,527,spices
16174,2020-04-11,10:55:00,528,checkout
16175,2020-04-11,10:55:00,529,fruit
16176,2020-04-11,10:55:00,531,checkout
16177,2020-04-11,10:55:00,533,drinks
16178,2020-04-11,10:55:00,541,dairy
16179,2020-04-11,10:55:00,543,dairy
16180,2020-04-11,10:55:00,543,checkout
16181,2020-04-11,10:55:00,549,drinks
16182,2020-04-11,10:56:00,518,dairy
16183,2020-04-11,10:56:00,521,drinks
16184,2020-04-11,10:56:00,526,fruit
16185,2020-04-11,10:56:00,532,drinks
16186,2020-04-11,10:56:00,535,fruit
16187,2020-04-11,10:56:00,540,drinks
16188,2020-04-11,10:56:00,549,fruit
16189,2020-04-11,10:57:00,495,checkout
16190,2020-04-11,10:57:00,521,checkout
16191,2020-04-11,10:57:00,529,checkout
16192,2020-04-11,10:57:00,532,fruit
16193,2020-04-11,10:57:00,533,checkout
16194,2020-04-11,10:57:00,535,checkout
16195,2020-04-11,10:57:00,536,spices
16196,2020-04-11,10:57:00,537,fruit
16197,2020-04-11,10:57:00,549,dairy
16198,2020-04-11,10:57:00,560,spices
16199,2020-04-11,10:58:00,532,spices
16200,2020-04-11,10:58:00,536,dairy
16201,2020-04-11,10:58:00,537,dairy
16202,2020-04-11,10:58:00,541,spices
16203,2020-04-11,10:59:00,485,checkout
16204,2020-04-11,10:59:00,494,checkout
16205,2020-04-11,10:59:00,518,drinks
16206,2020-04-11,10:59:00,527,drinks
16207,2020-04-11,10:59:00,532,checkout
16208,2020-04-11,10:59:00,540,checkout
16209,2020-04-11,10:59:00,549,drinks
16210,2020-04-11,10:59:00,553,drinks
16211,2020-04-11,10:59:00,560,checkout
16212,2020-04-11,10:59:00,567,fruit
16213,2020-04-11,10:59:00,569,drinks
16214,2020-04-11,11:00:00,526,checkout
16215,2020-04-11,11:00:00,534,fruit
16216,2020-04-11,11:00:00,541,drinks
16217,2020-04-11,11:00:00,542,dairy
16218,2020-04-11,11:00:00,559,drinks
16219,2020-04-11,11:00:00,559,checkout
16220,2020-04-11,11:00:00,561,drinks
16221,2020-04-11,11:01:00,522,fruit
16222,2020-04-11,11:01:00,534,drinks
16223,2020-04-11,11:01:00,536,checkout
16224,2020-04-11,11:01:00,542,drinks
16225,2020-04-11,11:01:00,549,fruit
16226,2020-04-11,11:01:00,561,fruit
16227,2020-04-11,11:01:00,563,spices
16228,2020-04-11,11:01:00,565,spices
16229,2020-04-11,11:01:00,569,fruit
16230,2020-04-11,11:02:00,518,fruit
16231,2020-04-11,11:02:00,527,checkout
16232,2020-04-11,11:02:00,534,spices
16233,2020-04-11,11:02:00,537,checkout
16234,2020-04-11,11:02:00,541,spices
16235,2020-04-11,11:02:00,553,checkout
16236,2020-04-11,11:02:00,558,drinks
16237,2020-04-11,11:02:00,562,dairy
16238,2020-04-11,11:02:00,567,checkout
16239,2020-04-11,11:02:00,569,checkout
16240,2020-04-11,11:03:00,506,dairy
16241,2020-04-11,11:03:00,541,dairy
16242,2020-04-11,11:03:00,558,spices
16243,2020-04-11,11:03:00,562,fruit
16244,2020-04-11,11:03:00,565,fruit
16245,2020-04-11,11:03:00,565,checkout
16246,2020-04-11,11:03:00,566,dairy
16247,2020-04-11,11:03:00,577,fruit
16248,2020-04-11,11:04:00,506,checkout
16249,2020-04-11,11:04:00,518,drinks
16250,2020-04-11,11:04:00,522,checkout
16251,2020-04-11,11:04:00,541,fruit
16252,2020-04-11,11:04:00,549,spices
16253,2020-04-11,11:04:00,549,checkout
16254,2020-04-11,11:04:00,555,dairy
16255,2020-04-11,11:04:00,557,spices
16256,2020-04-11,11:05:00,542,checkout
16257,2020-04-11,11:05:00,550,spices
16258,2020-04-11,11:05:00,561,checkout
16259,2020-04-11,11:05:00,562,dairy
16260,2020-04-11,11:05:00,563,checkout
16261,2020-04-11,11:05:00,566,drinks
16262,2020-04-11,11:06:00,539,dairy
16263,2020-04-11,11:06:00,546,drinks
16264,2020-04-11,11:06:00,550,drinks
16265,2020-04-11,11:06:00,587,spices
16266,2020-04-11,11:07:00,518,checkout
16267,2020-04-11,11:07:00,550,checkout
16268,2020-04-11,11:07:00,558,checkout
16269,2020-04-11,11:07:00,562,fruit
16270,2020-04-11,11:07:00,566,fruit
16271,2020-04-11,11:07:00,571,dairy
16272,2020-04-11,11:07:00,577,checkout
16273,2020-04-11,11:07:00,587,drinks
16274,2020-04-11,11:08:00,519,fruit
16275,2020-04-11,11:08:00,551,dairy
16276,2020-04-11,11:08:00,551,checkout
16277,2020-04-11,11:08:00,555,fruit
16278,2020-04-11,11:08:00,579,spices
16279,2020-04-11,11:08:00,587,fruit
16280,2020-04-11,11:09:00,534,dairy
16281,2020-04-11,11:09:00,541,dairy
16282,2020-04-11,11:09:00,555,checkout
16283,2020-04-11,11:09:00,570,dairy
16284,2020-04-11,11:09:00,578,dairy
16285,2020-04-11,11:09:00,579,fruit
16286,2020-04-11,11:09:00,587,checkout
16287,2020-04-11,11:10:00,539,checkout
16288,2020-04-11,11:10:00,545,dairy
16289,2020-04-11,11:10:00,546,fruit
16290,2020-04-11,11:10:00,557,dairy
16291,2020-04-11,11:10:00,562,checkout
16292,2020-04-11,11:10:00,564,fruit
16293,2020-04-11,11:10:00,571,checkout
16294,2020-04-11,11:11:00,545,drinks
16295,2020-04-11,11:11:00,557,spices
16296,2020-04-11,11:11:00,566,checkout
16297,2020-04-11,11:11:00,568,dairy
16298,2020-04-11,11:11:00,591,drinks
16299,2020-04-11,11:12:00,541,spices
16300,2020-04-11,11:12:00,545,spices
16301,2020-04-11,11:12:00,546,checkout
16302,2020-04-11,11:12:00,552,dairy
16303,2020-04-11,11:12:00,552,checkout
16304,2020-04-11,11:12:00,557,drinks
16305,2020-04-11,11:12:00,570,drinks
16306,2020-04-11,11:12:00,570,checkout
16307,2020-04-11,11:12:00,574,dairy
16308,2020-04-11,11:12:00,581,fruit
16309,2020-04-11,11:12:00,591,checkout
16310,2020-04-11,11:13:00,534,checkout
16311,2020-04-11,11:13:00,541,drinks
16312,2020-04-11,11:13:00,564,checkout
16313,2020-04-11,11:13:00,572,dairy
16314,2020-04-11,11:13:00,575,fruit
16315,2020-04-11,11:13:00,580,dairy
16316,2020-04-11,11:14:00,541,fruit
16317,2020-04-11,11:14:00,545,dairy
16318,2020-04-11,11:14:00,547,fruit
16319,2020-04-11,11:14:00,572,drinks
16320,2020-04-11,11:14:00,573,dairy
16321,2020-04-11,11:14:00,581,drinks
16322,2020-04-11,11:14:00,581,checkout
16323,2020-04-11,11:14:00,586,fruit
16324,2020-04-11,11:14:00,589,spices
16325,2020-04-11,11:14:00,595,spices
16326,2020-04-11,11:15:00,519,dairy
16327,2020-04-11,11:15:00,545,spices
16328,2020-04-11,11:15:00,547,spices
16329,2020-04-11,11:15:00,568,drinks
16330,2020-04-11,11:15:00,573,spices
16331,2020-04-11,11:15:00,574,fruit
16332,2020-04-11,11:15:00,590,fruit
16333,2020-04-11,11:16:00,545,drinks
16334,2020-04-11,11:16:00,556,dairy
16335,2020-04-11,11:16:00,557,checkout
16336,2020-04-11,11:16:00,572,checkout
16337,2020-04-11,11:16:00,574,checkout
16338,2020-04-11,11:16:00,578,fruit
16339,2020-04-11,11:16:00,580,checkout
16340,2020-04-11,11:16:00,595,drinks
16341,2020-04-11,11:17:00,519,drinks
16342,2020-04-11,11:17:00,556,checkout
16343,2020-04-11,11:17:00,573,checkout
16344,2020-04-11,11:17:00,575,spices
16345,2020-04-11,11:17:00,588,fruit
