,time,customer_no,location,min_spent
2447,2020-04-08 09:36:00,758,checkout,0 days 00:00:00.000000000
2448,2020-04-08 09:37:00,759,spices,0 days 00:01:00.000000000
2449,2020-04-08 09:37:00,759,checkout,0 days 00:00:00.000000000
2450,2020-04-08 09:40:00,760,spices,0 days 00:01:00.000000000
2451,2020-04-08 09:40:00,760,dairy,0 days 00:07:00.000000000
2452,2020-04-08 09:40:00,760,checkout,0 days 00:00:00.000000000
2453,2020-04-08 09:41:00,761,fruit,0 days 00:00:00.000000000
2454,2020-04-08 09:41:00,761,checkout,0 days 00:00:00.000000000
2455,2020-04-08 09:48:00,762,dairy,0 days 00:02:00.000000000
2456,2020-04-08 09:48:00,762,drinks,0 days 00:01:00.000000000
2457,2020-04-08 09:48:00,762,checkout,0 days 00:00:00.000000000
2458,2020-04-08 09:55:00,763,spices,0 days 00:07:00.000000000
2459,2020-04-08 09:55:00,763,dairy,0 days 00:05:00.000000000
2460,2020-04-08 09:55:00,763,checkout,0 days 00:00:00.000000000
2461,2020-04-08 09:57:00,764,drinks,0 days 00:04:00.000000000
2462,2020-04-08 09:57:00,764,fruit,0 days 00:04:00.000000000
2463,2020-04-08 09:57:00,764,checkout,0 days 00:00:00.000000000
2464,2020-04-08 09:57:00,765,fruit,0 days 00:00:00.000000000
2465,2020-04-08 09:57:00,765,dairy,0 days 00:03:00.000000000
2466,2020-04-08 09:57:00,765,drinks,0 days 00:01:00.000000000
2467,2020-04-08 09:57:00,765,checkout,0 days 00:00:00.000000000
2468,2020-04-08 10:05:00,766,dairy,0 days 00:01:00.000000000
2469,2020-04-08 10:05:00,766,checkout,0 days 00:00:00.000000000
2470,2020-04-08 10:07:00,767,dairy,0 days 00:04:00.000000000
2471,2020-04-08 10:07:00,767,fruit,0 days 00:04:00.000000000
2472,2020-04-08 10:07:00,767,checkout,0 days 00:00:00.000000000
2473,2020-04-08 10:17:00,768,drinks,0 days 00:04:00.000000000
2474,2020-04-08 10:17:00,768,checkout,0 days 00:00:00.000000000
2475,2020-04-08 10:21:00,769,dairy,0 days 00:01:00.000000000
2476,2020-04-08 10:21:00,769,spices,0 days 00:03:00.000000000
2477,2020-04-08 10:21:00,769,fruit,0 days 00:03:00.000000000
2478,2020-04-08 10:21:00,769,checkout,0 days 00:00:00.000000000
2479,2020-04-08 10:23:00,770,dairy,0 days 00:05:00.000000000
2480,2020-04-08 10:23:00,770,checkout,0 days 00:00:00.000000000
2481,2020-04-08 10:26:00,771,fruit,0 days 00:00:00.000000000
2482,2020-04-08 10:26:00,771,dairy,0 days 00:02:00.000000000
2483,2020-04-08 10:26:00,771,checkout,0 days 00:00:00.000000000
2484,2020-04-08 10:27:00,772,dairy,0 days 00:03:00.000000000
2485,2020-04-08 10:27:00,772,checkout,0 days 00:00:00.000000000
2486,2020-04-08 10:35:00,773,spices,0 days 00:03:00.000000000
2487,2020-04-08 10:35:00,773,checkout,0 days 00:00:00.000000000
2488,2020-04-08 10:41:00,774,fruit,0 days 00:00:00.000000000
2489,2020-04-08 10:41:00,774,dairy,0 days 00:07:00.000000000
2490,2020-04-08 10:41:00,774,drinks,0 days 00:04:00.000000000
2491,2020-04-08 10:41:00,774,fruit,0 days 00:04:00.000000000
2492,2020-04-08 10:41:00,774,checkout,0 days 00:00:00.000000000
2493,2020-04-08 10:47:00,775,fruit,0 days 00:00:00.000000000
2494,2020-04-08 10:47:00,775,dairy,0 days 00:01:00.000000000
2495,2020-04-08 10:47:00,775,fruit,0 days 00:01:00.000000000
2496,2020-04-08 10:47:00,775,dairy,0 days 00:03:00.000000000
2497,2020-04-08 10:47:00,775,drinks,0 days 00:01:00.000000000
2498,2020-04-08 10:47:00,775,fruit,0 days 00:01:00.000000000
2499,2020-04-08 10:47:00,775,spices,0 days 00:03:00.000000000
2500,2020-04-08 10:47:00,775,checkout,0 days 00:00:00.000000000
2501,2020-04-08 10:56:00,776,dairy,0 days 00:04:00.000000000
2502,2020-04-08 10:56:00,776,drinks,0 days 00:01:00.000000000
2503,2020-04-08 10:56:00,776,checkout,0 days 00:00:00.000000000
2504,2020-04-08 11:01:00,777,dairy,0 days 00:08:00.000000000
2505,2020-04-08 11:01:00,777,checkout,0 days 00:00:00.000000000
2506,2020-04-08 11:02:00,778,spices,0 days 00:01:00.000000000
2507,2020-04-08 11:02:00,778,dairy,0 days 00:04:00.000000000
2508,2020-04-08 11:02:00,778,checkout,0 days 00:00:00.000000000
2509,2020-04-08 11:07:00,779,dairy,0 days 00:02:00.000000000
2510,2020-04-08 11:07:00,779,checkout,0 days 00:00:00.000000000
2511,2020-04-08 11:09:00,780,dairy,0 days 00:01:00.000000000
2512,2020-04-08 11:09:00,780,spices,0 days 00:03:00.000000000
2513,2020-04-08 11:09:00,780,checkout,0 days 00:00:00.000000000
2514,2020-04-08 11:19:00,781,spices,0 days 00:01:00.000000000
2515,2020-04-08 11:19:00,781,dairy,0 days 00:03:00.000000000
2516,2020-04-08 11:19:00,781,checkout,0 days 00:00:00.000000000
2517,2020-04-08 11:22:00,782,fruit,0 days 00:00:00.000000000
2518,2020-04-08 11:22:00,782,dairy,0 days 00:01:00.000000000
2519,2020-04-08 11:22:00,782,checkout,0 days 00:00:00.000000000
2520,2020-04-08 11:24:00,783,fruit,0 days 00:00:00.000000000
2521,2020-04-08 11:24:00,783,checkout,0 days 00:00:00.000000000
2522,2020-04-08 11:38:00,784,fruit,0 days 00:00:00.000000000
2523,2020-04-08 11:38:00,784,checkout,0 days 00:00:00.000000000
2524,2020-04-08 11:38:00,785,spices,0 days 00:02:00.000000000
2525,2020-04-08 11:38:00,785,fruit,0 days 00:02:00.000000000
2526,2020-04-08 11:38:00,785,checkout,0 days 00:00:00.000000000
2527,2020-04-08 11:39:00,786,drinks,0 days 00:01:00.000000000
2528,2020-04-08 11:39:00,786,fruit,0 days 00:01:00.000000000
2529,2020-04-08 11:39:00,786,dairy,0 days 00:06:00.000000000
2530,2020-04-08 11:39:00,786,fruit,0 days 00:06:00.000000000
2531,2020-04-08 11:39:00,786,checkout,0 days 00:00:00.000000000
2532,2020-04-08 11:43:00,787,drinks,0 days 00:01:00.000000000
2533,2020-04-08 11:43:00,787,checkout,0 days 00:00:00.000000000
2534,2020-04-08 11:52:00,788,drinks,0 days 00:01:00.000000000
2535,2020-04-08 11:52:00,788,checkout,0 days 00:00:00.000000000
2536,2020-04-08 11:53:00,789,drinks,0 days 00:03:00.000000000
2537,2020-04-08 11:53:00,789,fruit,0 days 00:03:00.000000000
2538,2020-04-08 11:53:00,789,dairy,0 days 00:04:00.000000000
2539,2020-04-08 11:53:00,789,drinks,0 days 00:01:00.000000000
2540,2020-04-08 11:53:00,789,checkout,0 days 00:00:00.000000000
2541,2020-04-08 11:53:00,790,spices,0 days 00:01:00.000000000
2542,2020-04-08 11:53:00,790,drinks,0 days 00:01:00.000000000
2543,2020-04-08 11:53:00,790,checkout,0 days 00:00:00.000000000
2544,2020-04-08 12:04:00,791,fruit,0 days 00:00:00.000000000
2545,2020-04-08 12:04:00,791,spices,0 days 00:01:00.000000000
2546,2020-04-08 12:04:00,791,dairy,0 days 00:08:00.000000000
2547,2020-04-08 12:04:00,791,spices,0 days 00:01:00.000000000
2548,2020-04-08 12:04:00,791,fruit,0 days 00:01:00.000000000
2549,2020-04-08 12:04:00,791,dairy,0 days 00:02:00.000000000
2550,2020-04-08 12:04:00,791,checkout,0 days 00:00:00.000000000
2551,2020-04-08 12:12:00,792,dairy,0 days 00:04:00.000000000
2552,2020-04-08 12:12:00,792,fruit,0 days 00:04:00.000000000
2553,2020-04-08 12:12:00,792,checkout,0 days 00:00:00.000000000
2554,2020-04-08 12:17:00,793,dairy,0 days 00:09:00.000000000
2555,2020-04-08 12:17:00,793,fruit,0 days 00:09:00.000000000
2556,2020-04-08 12:17:00,793,checkout,0 days 00:00:00.000000000
2557,2020-04-08 12:22:00,794,fruit,0 days 00:00:00.000000000
2558,2020-04-08 12:22:00,794,checkout,0 days 00:00:00.000000000
2559,2020-04-08 12:26:00,795,fruit,0 days 00:00:00.000000000
2560,2020-04-08 12:26:00,795,checkout,0 days 00:00:00.000000000
2561,2020-04-08 12:27:00,796,fruit,0 days 00:00:00.000000000
2562,2020-04-08 12:27:00,796,checkout,0 days 00:00:00.000000000
2563,2020-04-08 12:28:00,797,fruit,0 days 00:00:00.000000000
2564,2020-04-08 12:28:00,797,dairy,0 days 00:01:00.000000000
2565,2020-04-08 12:28:00,797,checkout,0 days 00:00:00.000000000
2566,2020-04-08 12:37:00,798,spices,0 days 00:03:00.000000000
2567,2020-04-08 12:37:00,798,checkout,0 days 00:00:00.000000000
2568,2020-04-08 12:39:00,799,dairy,0 days 00:01:00.000000000
2569,2020-04-08 12:39:00,799,checkout,0 days 00:00:00.000000000
2570,2020-04-08 12:43:00,800,fruit,0 days 00:00:00.000000000
2571,2020-04-08 12:43:00,800,checkout,0 days 00:00:00.000000000
2572,2020-04-08 12:46:00,801,spices,0 days 00:01:00.000000000
2573,2020-04-08 12:46:00,801,fruit,0 days 00:01:00.000000000
2574,2020-04-08 12:46:00,801,dairy,0 days 00:03:00.000000000
2575,2020-04-08 12:46:00,801,spices,0 days 00:03:00.000000000
2576,2020-04-08 12:46:00,801,dairy,0 days 00:01:00.000000000
2577,2020-04-08 12:46:00,801,drinks,0 days 00:02:00.000000000
2578,2020-04-08 12:46:00,801,checkout,0 days 00:00:00.000000000
2579,2020-04-08 12:54:00,802,fruit,0 days 00:00:00.000000000
2580,2020-04-08 12:54:00,802,dairy,0 days 00:03:00.000000000
2581,2020-04-08 12:54:00,802,drinks,0 days 00:02:00.000000000
2582,2020-04-08 12:54:00,802,fruit,0 days 00:02:00.000000000
2583,2020-04-08 12:54:00,802,dairy,0 days 00:03:00.000000000
2584,2020-04-08 12:54:00,802,drinks,0 days 00:01:00.000000000
2585,2020-04-08 12:54:00,802,spices,0 days 00:01:00.000000000
2586,2020-04-08 12:54:00,802,drinks,0 days 00:02:00.000000000
2587,2020-04-08 12:54:00,802,spices,0 days 00:01:00.000000000
2588,2020-04-08 12:54:00,802,checkout,0 days 00:00:00.000000000
2589,2020-04-08 12:55:00,803,dairy,0 days 00:01:00.000000000
2590,2020-04-08 12:55:00,803,fruit,0 days 00:01:00.000000000
2591,2020-04-08 12:55:00,803,drinks,0 days 00:03:00.000000000
2592,2020-04-08 12:55:00,803,checkout,0 days 00:00:00.000000000
2593,2020-04-08 13:09:00,804,drinks,0 days 00:01:00.000000000
2594,2020-04-08 13:09:00,804,dairy,0 days 00:02:00.000000000
2595,2020-04-08 13:09:00,804,checkout,0 days 00:00:00.000000000
2596,2020-04-08 13:12:00,805,drinks,0 days 00:02:00.000000000
2597,2020-04-08 13:12:00,805,checkout,0 days 00:00:00.000000000
2598,2020-04-08 13:16:00,806,fruit,0 days 00:00:00.000000000
2599,2020-04-08 13:16:00,806,checkout,0 days 00:00:00.000000000
2600,2020-04-08 13:17:00,807,dairy,0 days 00:02:00.000000000
2601,2020-04-08 13:17:00,807,checkout,0 days 00:00:00.000000000
2602,2020-04-08 13:25:00,808,fruit,0 days 00:00:00.000000000
2603,2020-04-08 13:25:00,808,spices,0 days 00:01:00.000000000
2604,2020-04-08 13:25:00,808,drinks,0 days 00:01:00.000000000
2605,2020-04-08 13:25:00,808,checkout,0 days 00:00:00.000000000
2606,2020-04-08 13:27:00,809,spices,0 days 00:01:00.000000000
2607,2020-04-08 13:27:00,809,dairy,0 days 00:01:00.000000000
2608,2020-04-08 13:27:00,809,drinks,0 days 00:01:00.000000000
2609,2020-04-08 13:27:00,809,checkout,0 days 00:00:00.000000000
2610,2020-04-08 13:31:00,810,drinks,0 days 00:02:00.000000000
2611,2020-04-08 13:31:00,810,checkout,0 days 00:00:00.000000000
2612,2020-04-08 13:34:00,811,fruit,0 days 00:00:00.000000000
2613,2020-04-08 13:34:00,811,checkout,0 days 00:00:00.000000000
2614,2020-04-08 13:34:00,812,drinks,0 days 00:01:00.000000000
2615,2020-04-08 13:34:00,812,checkout,0 days 00:00:00.000000000
2616,2020-04-08 13:35:00,813,dairy,0 days 00:03:00.000000000
2617,2020-04-08 13:35:00,813,checkout,0 days 00:00:00.000000000
2618,2020-04-08 13:37:00,814,spices,0 days 00:01:00.000000000
2619,2020-04-08 13:37:00,814,drinks,0 days 00:01:00.000000000
2620,2020-04-08 13:37:00,814,fruit,0 days 00:01:00.000000000
2621,2020-04-08 13:37:00,814,checkout,0 days 00:00:00.000000000
2622,2020-04-08 13:37:00,815,fruit,0 days 00:00:00.000000000
2623,2020-04-08 13:37:00,815,checkout,0 days 00:00:00.000000000
2624,2020-04-08 13:38:00,816,dairy,0 days 00:07:00.000000000
2625,2020-04-08 13:38:00,816,drinks,0 days 00:01:00.000000000
2626,2020-04-08 13:38:00,816,fruit,0 days 00:01:00.000000000
2627,2020-04-08 13:38:00,816,dairy,0 days 00:03:00.000000000
2628,2020-04-08 13:38:00,816,fruit,0 days 00:03:00.000000000
2629,2020-04-08 13:38:00,816,dairy,0 days 00:02:00.000000000
2630,2020-04-08 13:38:00,816,fruit,0 days 00:02:00.000000000
2631,2020-04-08 13:38:00,816,checkout,0 days 00:00:00.000000000
2632,2020-04-08 13:43:00,817,dairy,0 days 00:12:00.000000000
2633,2020-04-08 13:43:00,817,fruit,0 days 00:12:00.000000000
2634,2020-04-08 13:43:00,817,checkout,0 days 00:00:00.000000000
2635,2020-04-08 13:45:00,818,fruit,0 days 00:00:00.000000000
2636,2020-04-08 13:45:00,818,checkout,0 days 00:00:00.000000000
2637,2020-04-08 13:57:00,819,spices,0 days 00:01:00.000000000
2638,2020-04-08 13:57:00,819,checkout,0 days 00:00:00.000000000
2639,2020-04-08 14:00:00,820,drinks,0 days 00:02:00.000000000
2640,2020-04-08 14:00:00,820,checkout,0 days 00:00:00.000000000
2641,2020-04-08 14:21:00,821,drinks,0 days 00:01:00.000000000
2642,2020-04-08 14:21:00,821,checkout,0 days 00:00:00.000000000
2643,2020-04-08 14:22:00,822,fruit,0 days 00:00:00.000000000
2644,2020-04-08 14:22:00,822,spices,0 days 00:01:00.000000000
2645,2020-04-08 14:22:00,822,dairy,0 days 00:06:00.000000000
2646,2020-04-08 14:22:00,822,drinks,0 days 00:01:00.000000000
2647,2020-04-08 14:22:00,822,fruit,0 days 00:01:00.000000000
2648,2020-04-08 14:22:00,822,drinks,0 days 00:01:00.000000000
2649,2020-04-08 14:22:00,822,checkout,0 days 00:00:00.000000000
2650,2020-04-08 14:24:00,823,spices,0 days 00:03:00.000000000
2651,2020-04-08 14:24:00,823,checkout,0 days 00:00:00.000000000
2652,2020-04-08 14:30:00,824,drinks,0 days 00:01:00.000000000
2653,2020-04-08 14:30:00,824,fruit,0 days 00:01:00.000000000
2654,2020-04-08 14:30:00,824,dairy,0 days 00:04:00.000000000
2655,2020-04-08 14:30:00,824,spices,0 days 00:01:00.000000000
2656,2020-04-08 14:30:00,824,dairy,0 days 00:02:00.000000000
2657,2020-04-08 14:30:00,824,drinks,0 days 00:03:00.000000000
2658,2020-04-08 14:30:00,824,checkout,0 days 00:00:00.000000000
2659,2020-04-08 14:30:00,825,spices,0 days 00:01:00.000000000
2660,2020-04-08 14:30:00,825,dairy,0 days 00:02:00.000000000
2661,2020-04-08 14:30:00,825,checkout,0 days 00:00:00.000000000
2662,2020-04-08 14:38:00,826,dairy,0 days 00:02:00.000000000
2663,2020-04-08 14:38:00,826,drinks,0 days 00:02:00.000000000
2664,2020-04-08 14:38:00,826,fruit,0 days 00:02:00.000000000
2665,2020-04-08 14:38:00,826,dairy,0 days 00:02:00.000000000
2666,2020-04-08 14:38:00,826,fruit,0 days 00:02:00.000000000
2667,2020-04-08 14:38:00,826,dairy,0 days 00:02:00.000000000
2668,2020-04-08 14:38:00,826,fruit,0 days 00:02:00.000000000
2669,2020-04-08 14:38:00,826,checkout,0 days 00:00:00.000000000
2670,2020-04-08 14:38:00,827,fruit,0 days 00:00:00.000000000
2671,2020-04-08 14:38:00,827,spices,0 days 00:02:00.000000000
2672,2020-04-08 14:38:00,827,dairy,0 days 00:03:00.000000000
2673,2020-04-08 14:38:00,827,checkout,0 days 00:00:00.000000000
2674,2020-04-08 14:40:00,828,spices,0 days 00:01:00.000000000
2675,2020-04-08 14:40:00,828,checkout,0 days 00:00:00.000000000
2676,2020-04-08 14:40:00,829,fruit,0 days 00:00:00.000000000
2677,2020-04-08 14:40:00,829,dairy,0 days 00:04:00.000000000
2678,2020-04-08 14:40:00,829,spices,0 days 00:01:00.000000000
2679,2020-04-08 14:40:00,829,fruit,0 days 00:01:00.000000000
2680,2020-04-08 14:40:00,829,checkout,0 days 00:00:00.000000000
2681,2020-04-08 14:41:00,830,drinks,0 days 00:02:00.000000000
2682,2020-04-08 14:41:00,830,checkout,0 days 00:00:00.000000000
2683,2020-04-08 14:44:00,831,dairy,0 days 00:02:00.000000000
2684,2020-04-08 14:44:00,831,spices,0 days 00:01:00.000000000
2685,2020-04-08 14:44:00,831,drinks,0 days 00:02:00.000000000
2686,2020-04-08 14:44:00,831,checkout,0 days 00:00:00.000000000
2687,2020-04-08 14:45:00,832,drinks,0 days 00:01:00.000000000
2688,2020-04-08 14:45:00,832,checkout,0 days 00:00:00.000000000
2689,2020-04-08 14:51:00,833,dairy,0 days 00:02:00.000000000
2690,2020-04-08 14:51:00,833,checkout,0 days 00:00:00.000000000
2691,2020-04-08 14:51:00,834,dairy,0 days 00:08:00.000000000
2692,2020-04-08 14:51:00,834,drinks,0 days 00:06:00.000000000
2693,2020-04-08 14:51:00,834,fruit,0 days 00:06:00.000000000
2694,2020-04-08 14:51:00,834,checkout,0 days 00:00:00.000000000
2695,2020-04-08 14:52:00,835,drinks,0 days 00:03:00.000000000
2696,2020-04-08 14:52:00,835,fruit,0 days 00:03:00.000000000
2697,2020-04-08 14:52:00,835,checkout,0 days 00:00:00.000000000
2698,2020-04-08 14:59:00,836,fruit,0 days 00:00:00.000000000
2699,2020-04-08 14:59:00,836,checkout,0 days 00:00:00.000000000
2700,2020-04-08 15:00:00,837,fruit,0 days 00:00:00.000000000
2701,2020-04-08 15:00:00,837,checkout,0 days 00:00:00.000000000
2702,2020-04-08 15:03:00,838,dairy,0 days 00:01:00.000000000
2703,2020-04-08 15:03:00,838,fruit,0 days 00:01:00.000000000
2704,2020-04-08 15:03:00,838,checkout,0 days 00:00:00.000000000
2705,2020-04-08 15:08:00,839,spices,0 days 00:03:00.000000000
2706,2020-04-08 15:08:00,839,drinks,0 days 00:03:00.000000000
2707,2020-04-08 15:08:00,839,checkout,0 days 00:00:00.000000000
2708,2020-04-08 15:15:00,840,drinks,0 days 00:01:00.000000000
2709,2020-04-08 15:15:00,840,checkout,0 days 00:00:00.000000000
2710,2020-04-08 15:23:00,841,dairy,0 days 00:01:00.000000000
2711,2020-04-08 15:23:00,841,checkout,0 days 00:00:00.000000000
2712,2020-04-08 15:29:00,842,drinks,0 days 00:01:00.000000000
2713,2020-04-08 15:29:00,842,fruit,0 days 00:01:00.000000000
2714,2020-04-08 15:29:00,842,checkout,0 days 00:00:00.000000000
2715,2020-04-08 15:33:00,843,dairy,0 days 00:06:00.000000000
2716,2020-04-08 15:33:00,843,fruit,0 days 00:06:00.000000000
2717,2020-04-08 15:33:00,843,dairy,0 days 00:08:00.000000000
2718,2020-04-08 15:33:00,843,spices,0 days 00:01:00.000000000
2719,2020-04-08 15:33:00,843,checkout,0 days 00:00:00.000000000
2720,2020-04-08 15:34:00,844,fruit,0 days 00:00:00.000000000
2721,2020-04-08 15:34:00,844,checkout,0 days 00:00:00.000000000
2722,2020-04-08 15:41:00,845,spices,0 days 00:03:00.000000000
2723,2020-04-08 15:41:00,845,drinks,0 days 00:02:00.000000000
2724,2020-04-08 15:41:00,845,checkout,0 days 00:00:00.000000000
2725,2020-04-08 15:45:00,846,dairy,0 days 00:04:00.000000000
2726,2020-04-08 15:45:00,846,fruit,0 days 00:04:00.000000000
2727,2020-04-08 15:45:00,846,checkout,0 days 00:00:00.000000000
2728,2020-04-08 15:47:00,847,spices,0 days 00:01:00.000000000
2729,2020-04-08 15:47:00,847,drinks,0 days 00:01:00.000000000
2730,2020-04-08 15:47:00,847,checkout,0 days 00:00:00.000000000
2731,2020-04-08 15:54:00,848,fruit,0 days 00:00:00.000000000
2732,2020-04-08 15:54:00,848,checkout,0 days 00:00:00.000000000
2733,2020-04-08 15:55:00,849,spices,0 days 00:01:00.000000000
2734,2020-04-08 15:55:00,849,dairy,0 days 00:07:00.000000000
2735,2020-04-08 15:55:00,849,spices,0 days 00:01:00.000000000
2736,2020-04-08 15:55:00,849,checkout,0 days 00:00:00.000000000
2737,2020-04-08 16:03:00,850,drinks,0 days 00:03:00.000000000
2738,2020-04-08 16:03:00,850,checkout,0 days 00:00:00.000000000
2739,2020-04-08 16:04:00,851,drinks,0 days 00:04:00.000000000
2740,2020-04-08 16:04:00,851,checkout,0 days 00:00:00.000000000
2741,2020-04-08 16:10:00,852,spices,0 days 00:01:00.000000000
2742,2020-04-08 16:10:00,852,fruit,0 days 00:01:00.000000000
2743,2020-04-08 16:10:00,852,dairy,0 days 00:02:00.000000000
2744,2020-04-08 16:10:00,852,drinks,0 days 00:01:00.000000000
2745,2020-04-08 16:10:00,852,spices,0 days 00:01:00.000000000
2746,2020-04-08 16:10:00,852,drinks,0 days 00:05:00.000000000
2747,2020-04-08 16:10:00,852,checkout,0 days 00:00:00.000000000
2748,2020-04-08 16:12:00,853,drinks,0 days 00:02:00.000000000
2749,2020-04-08 16:12:00,853,checkout,0 days 00:00:00.000000000
2750,2020-04-08 16:15:00,854,drinks,0 days 00:04:00.000000000
2751,2020-04-08 16:15:00,854,dairy,0 days 00:20:00.000000000
2752,2020-04-08 16:15:00,854,fruit,0 days 00:20:00.000000000
2753,2020-04-08 16:15:00,854,dairy,0 days 00:06:00.000000000
2754,2020-04-08 16:15:00,854,checkout,0 days 00:00:00.000000000
2755,2020-04-08 16:15:00,855,spices,0 days 00:01:00.000000000
2756,2020-04-08 16:15:00,855,dairy,0 days 00:03:00.000000000
2757,2020-04-08 16:15:00,855,checkout,0 days 00:00:00.000000000
2758,2020-04-08 16:17:00,856,fruit,0 days 00:00:00.000000000
2759,2020-04-08 16:17:00,856,checkout,0 days 00:00:00.000000000
2760,2020-04-08 16:17:00,857,spices,0 days 00:02:00.000000000
2761,2020-04-08 16:17:00,857,drinks,0 days 00:06:00.000000000
2762,2020-04-08 16:17:00,857,checkout,0 days 00:00:00.000000000
2763,2020-04-08 16:24:00,858,fruit,0 days 00:00:00.000000000
2764,2020-04-08 16:24:00,858,checkout,0 days 00:00:00.000000000
2765,2020-04-08 16:29:00,859,dairy,0 days 00:04:00.000000000
2766,2020-04-08 16:29:00,859,checkout,0 days 00:00:00.000000000
2767,2020-04-08 16:29:00,860,fruit,0 days 00:00:00.000000000
2768,2020-04-08 16:29:00,860,checkout,0 days 00:00:00.000000000
2769,2020-04-08 16:32:00,861,drinks,0 days 00:01:00.000000000
2770,2020-04-08 16:32:00,861,spices,0 days 00:01:00.000000000
2771,2020-04-08 16:32:00,861,dairy,0 days 00:02:00.000000000
2772,2020-04-08 16:32:00,861,spices,0 days 00:01:00.000000000
2773,2020-04-08 16:32:00,861,dairy,0 days 00:02:00.000000000
2774,2020-04-08 16:32:00,861,drinks,0 days 00:01:00.000000000
2775,2020-04-08 16:32:00,861,spices,0 days 00:02:00.000000000
2776,2020-04-08 16:32:00,861,checkout,0 days 00:00:00.000000000
2777,2020-04-08 16:33:00,862,spices,0 days 00:01:00.000000000
2778,2020-04-08 16:33:00,862,dairy,0 days 00:06:00.000000000
2779,2020-04-08 16:33:00,862,spices,0 days 00:01:00.000000000
2780,2020-04-08 16:33:00,862,checkout,0 days 00:00:00.000000000
2781,2020-04-08 16:33:00,863,fruit,0 days 00:00:00.000000000
2782,2020-04-08 16:33:00,863,dairy,0 days 00:03:00.000000000
2783,2020-04-08 16:33:00,863,checkout,0 days 00:00:00.000000000
2784,2020-04-08 16:36:00,864,fruit,0 days 00:00:00.000000000
2785,2020-04-08 16:36:00,864,drinks,0 days 00:01:00.000000000
2786,2020-04-08 16:36:00,864,checkout,0 days 00:00:00.000000000
2787,2020-04-08 16:36:00,865,fruit,0 days 00:00:00.000000000
2788,2020-04-08 16:36:00,865,spices,0 days 00:01:00.000000000
2789,2020-04-08 16:36:00,865,checkout,0 days 00:00:00.000000000
2790,2020-04-08 16:38:00,866,fruit,0 days 00:00:00.000000000
2791,2020-04-08 16:38:00,866,checkout,0 days 00:00:00.000000000
2792,2020-04-08 16:39:00,867,fruit,0 days 00:00:00.000000000
2793,2020-04-08 16:39:00,867,drinks,0 days 00:01:00.000000000
2794,2020-04-08 16:39:00,867,checkout,0 days 00:00:00.000000000
2795,2020-04-08 16:40:00,868,dairy,0 days 00:07:00.000000000
2796,2020-04-08 16:40:00,868,drinks,0 days 00:02:00.000000000
2797,2020-04-08 16:40:00,868,checkout,0 days 00:00:00.000000000
2798,2020-04-08 16:42:00,869,dairy,0 days 00:02:00.000000000
2799,2020-04-08 16:42:00,869,fruit,0 days 00:02:00.000000000
2800,2020-04-08 16:42:00,869,checkout,0 days 00:00:00.000000000
2801,2020-04-08 16:43:00,870,spices,0 days 00:04:00.000000000
2802,2020-04-08 16:43:00,870,checkout,0 days 00:00:00.000000000
2803,2020-04-08 16:47:00,871,drinks,0 days 00:08:00.000000000
2804,2020-04-08 16:47:00,871,spices,0 days 00:01:00.000000000
2805,2020-04-08 16:47:00,871,dairy,0 days 00:09:00.000000000
2806,2020-04-08 16:47:00,871,checkout,0 days 00:00:00.000000000
2807,2020-04-08 16:47:00,872,dairy,0 days 00:02:00.000000000
2808,2020-04-08 16:47:00,872,fruit,0 days 00:02:00.000000000
2809,2020-04-08 16:47:00,872,checkout,0 days 00:00:00.000000000
2810,2020-04-08 16:52:00,873,fruit,0 days 00:00:00.000000000
2811,2020-04-08 16:52:00,873,checkout,0 days 00:00:00.000000000
2812,2020-04-08 16:53:00,874,dairy,0 days 00:01:00.000000000
2813,2020-04-08 16:53:00,874,drinks,0 days 00:01:00.000000000
2814,2020-04-08 16:53:00,874,checkout,0 days 00:00:00.000000000
2815,2020-04-08 16:53:00,875,fruit,0 days 00:00:00.000000000
2816,2020-04-08 16:53:00,875,drinks,0 days 00:01:00.000000000
2817,2020-04-08 16:53:00,875,checkout,0 days 00:00:00.000000000
2818,2020-04-08 16:54:00,876,drinks,0 days 00:01:00.000000000
2819,2020-04-08 16:54:00,876,fruit,0 days 00:01:00.000000000
2820,2020-04-08 16:54:00,876,checkout,0 days 00:00:00.000000000
2821,2020-04-08 16:56:00,877,spices,0 days 00:01:00.000000000
2822,2020-04-08 16:56:00,877,dairy,0 days 00:01:00.000000000
2823,2020-04-08 16:56:00,877,checkout,0 days 00:00:00.000000000
2824,2020-04-08 17:00:00,878,fruit,0 days 00:00:00.000000000
2825,2020-04-08 17:00:00,878,checkout,0 days 00:00:00.000000000
2826,2020-04-08 17:00:00,879,fruit,0 days 00:00:00.000000000
2827,2020-04-08 17:00:00,879,checkout,0 days 00:00:00.000000000
2828,2020-04-08 17:03:00,880,dairy,0 days 00:01:00.000000000
2829,2020-04-08 17:03:00,880,fruit,0 days 00:01:00.000000000
2830,2020-04-08 17:03:00,880,checkout,0 days 00:00:00.000000000
2831,2020-04-08 17:04:00,881,fruit,0 days 00:00:00.000000000
2832,2020-04-08 17:04:00,881,checkout,0 days 00:00:00.000000000
2833,2020-04-08 17:04:00,882,dairy,0 days 00:03:00.000000000
2834,2020-04-08 17:04:00,882,checkout,0 days 00:00:00.000000000
2835,2020-04-08 17:06:00,883,dairy,0 days 00:05:00.000000000
